EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,MAGNITUDE_TYPE,SOURCE,TOR_LENGTH,TOR_WIDTH,BEGIN_DIRECTION,END_DIRECTION,END_LOCATION,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,Zip
1246567,JEFFERSON CO.,(SDF)STANIFORD FLD L,2025-03-19,2140,Thunderstorm Wind,56, ,MG,ASOS, , ,SW,SW,(SDF)STANIFORD FLD L,2140,38.17,-85.74,38.17,-85.74,,"As a low pressure system slid from the Ozarks towards the Great Lakes, a north to south oriented cold front moved east through the Lower Ohio Valley. A line of convection moving ahead of the front saw some stronger embedded cells develop. These cells produced damaging winds and severe hail over parts of north central Kentucky.",40213
1246566,JEFFERSON CO.,(LOU)BOWMAN FLD LOUI,2025-03-19,2153,Thunderstorm Wind,50, ,MG,ASOS, , ,E,E,(LOU)BOWMAN FLD LOUI,2153,38.23,-85.66,38.23,-85.66,,"As a low pressure system slid from the Ozarks towards the Great Lakes, a north to south oriented cold front moved east through the Lower Ohio Valley. A line of convection moving ahead of the front saw some stronger embedded cells develop. These cells produced damaging winds and severe hail over parts of north central Kentucky.",40041
1246564,OLDHAM CO.,BROWNSBORO,2025-03-19,2202,Thunderstorm Wind,52, ,EG,911 Call Center, , ,E,E,BROWNSBORO,2202,38.35,-85.49,38.35,-85.49,Power lines were down near Interstate 71.,"As a low pressure system slid from the Ozarks towards the Great Lakes, a north to south oriented cold front moved east through the Lower Ohio Valley. A line of convection moving ahead of the front saw some stronger embedded cells develop. These cells produced damaging winds and severe hail over parts of north central Kentucky.",40014
1246562,JEFFERSON CO.,FERN CREEK,2025-03-19,2206,Hail,1, , ,Public, , ,WSW,WSW,FERN CREEK,2206,38.14,-85.6,38.14,-85.6,,"As a low pressure system slid from the Ozarks towards the Great Lakes, a north to south oriented cold front moved east through the Lower Ohio Valley. A line of convection moving ahead of the front saw some stronger embedded cells develop. These cells produced damaging winds and severe hail over parts of north central Kentucky.",40291
1246565,JEFFERSON CO.,SMYRNA,2025-03-19,2206,Thunderstorm Wind,51, ,EG,911 Call Center, , ,ESE,ESE,SMYRNA,2206,38.1279,-85.6452,38.1279,-85.6452,Several trees were down on Smyrna Village Court.,"As a low pressure system slid from the Ozarks towards the Great Lakes, a north to south oriented cold front moved east through the Lower Ohio Valley. A line of convection moving ahead of the front saw some stronger embedded cells develop. These cells produced damaging winds and severe hail over parts of north central Kentucky.",40228
1247830,JEFFERSON CO.,KOSMOSDALE,2025-03-30,2041,Thunderstorm Wind,55, ,EG,Public, , ,SSE,SSE,KOSMOSDALE,2041,38.0215,-85.9176,38.0215,-85.9176,There were trees down at Dixie Highway and Stites Station Road.,"On March 30th, a surface low along with the system's cold front dropped southeast from eastern Iowa through southern Indiana and central Kentucky. This resulted in a northeast to southwest oriented line of convection ahead of the front. The added shear from the surface low resulted in organized storms that produced damaging winds and 5 tornadoes throughout north central Kentucky. Wind damage continued farther east into the Bluegrass region, near Lexington.",40177
1247831,JEFFERSON CO.,PRAIRIE VLG,2025-03-30,2041,Thunderstorm Wind,52, ,EG,Broadcast Media, , ,NNW,NNW,PRAIRIE VLG,2041,38.1131,-85.837,38.1131,-85.837,There were trees down in Prairie Village.,"On March 30th, a surface low along with the system's cold front dropped southeast from eastern Iowa through southern Indiana and central Kentucky. This resulted in a northeast to southwest oriented line of convection ahead of the front. The added shear from the surface low resulted in organized storms that produced damaging winds and 5 tornadoes throughout north central Kentucky. Wind damage continued farther east into the Bluegrass region, near Lexington.",40272
1247832,BULLITT CO.,STIBBINS,2025-03-30,2042,Thunderstorm Wind,50, ,EG,911 Call Center, , ,NW,NW,STIBBINS,2042,38.03,-85.89,38.03,-85.89,There was a tree down.,"On March 30th, a surface low along with the system's cold front dropped southeast from eastern Iowa through southern Indiana and central Kentucky. This resulted in a northeast to southwest oriented line of convection ahead of the front. The added shear from the surface low resulted in organized storms that produced damaging winds and 5 tornadoes throughout north central Kentucky. Wind damage continued farther east into the Bluegrass region, near Lexington.",40177
1247833,JEFFERSON CO.,PRAIRIE VLG,2025-03-30,2042,Thunderstorm Wind,52, ,EG,911 Call Center, , ,W,W,PRAIRIE VLG,2042,38.1,-85.85,38.1,-85.85,There was a tree down in the middle of the road on power lines.,"On March 30th, a surface low along with the system's cold front dropped southeast from eastern Iowa through southern Indiana and central Kentucky. This resulted in a northeast to southwest oriented line of convection ahead of the front. The added shear from the surface low resulted in organized storms that produced damaging winds and 5 tornadoes throughout north central Kentucky. Wind damage continued farther east into the Bluegrass region, near Lexington.",40272
1247834,JEFFERSON CO.,MEDORA,2025-03-30,2044,Thunderstorm Wind,52, ,EG,Public, , ,NE,NE,MEDORA,2044,38.07,-85.84,38.07,-85.84,A tree fell down and a branch fell down on a house.,"On March 30th, a surface low along with the system's cold front dropped southeast from eastern Iowa through southern Indiana and central Kentucky. This resulted in a northeast to southwest oriented line of convection ahead of the front. The added shear from the surface low resulted in organized storms that produced damaging winds and 5 tornadoes throughout north central Kentucky. Wind damage continued farther east into the Bluegrass region, near Lexington.",40272
1247836,JEFFERSON CO.,PLEASURE RIDGE PARK,2025-03-30,2047,Thunderstorm Wind,53, ,EG,911 Call Center, , ,N,N,PLEASURE RIDGE PARK,2047,38.1698,-85.7813,38.1698,-85.7813,Wires were down blocking New Cut Road near Southern Parkway.,"On March 30th, a surface low along with the system's cold front dropped southeast from eastern Iowa through southern Indiana and central Kentucky. This resulted in a northeast to southwest oriented line of convection ahead of the front. The added shear from the surface low resulted in organized storms that produced damaging winds and 5 tornadoes throughout north central Kentucky. Wind damage continued farther east into the Bluegrass region, near Lexington.",40214
1246580,JEFFERSON CO.,FAIRDALE,2025-03-30,2048,Tornado, ,EF1, ,NWS Storm Survey,5.43,30,SE,ENE,CORAL RIDGE,2054,38.0983,-85.7683,38.0922,-85.6724,"The National Weather Service conducted a storm survey for south Louisville near the Fairdale community and determined an EF-1 tornado with maximum winds of 100 mph occurred the evening of March 30th, 2025. The tornado had a path length of 5.43 miles and a width of 30 yards. ||Minor tree damage and structural damage was observed just south of the Gene Snyder Freeway off the Stonestreet exit along Bear Camp road and Blevins Gap Road and was determined to be straight line wind damage. The first observable tornado damage was along Mitchell Hill Road and Keys Ferry Road near Fairdale Elementary School. Large branches were snapped and twisted in varying directions within the tree, as well as trees snapped with a rolled shed nearby. Some of the most notable damage occurred near a few homes along Mitchell Hill Road, where several trees were twisted, uprooted, and snapped. Winds in this location were determined to have been between 85 and 100 mph. An injury was reported to have happened to a resident in this vicinity, where a man was trying to hold a door closed when the wind was strong and hurt his arm.||The tornado continued across Mitchell Hill Road across neighborhoods where several properties observed tree damage and fence damage. The most notable damage was to a garage that was moved off a foundation with estimated wind speeds of 97 mph. The |tornado continued across Mount Holly Road and did damage near a church. A garage lost roofing material and it was lofted into nearby trees. Pockets of tree damage occurred along Wilson Creek and continued near Holly Avenue. Damage occurred to a garage barn where much of the building was destroyed and several wood planks |were impaled in the back and front of a nearby residence. ||The tornado continued across the National Turnpike roadway and impacted a brick one story residence, where the tornado hit with such force that the brick was damaged and the windows were broken out of the home. Portions of the roof were lofted well into the |distance, including the garage barn behind the property. Estimated wind speeds of 100 mph occurred at this location. The tornado continued across South Park Road where garage damage was observed and twisted large branches in trees. The tornado continued eastward where several trees and structure damage was observed |along Barricks Road (just south of Hillview Drive) where the tornado continued to produce estimated wind speeds of between 90 and 100 mph.||Across I-65 the tornado worked into an industrial park between Blue Lick Rd and Preston Hwy south of Interchange Dr. There were a few trees damaged with one notable tree that was split with the large branches blown to the west of the tree. There were visible marks on the ground where the branches had landed and dragged |across the ground for about 3 to 4 feet towards the west after hitting the ground. Wind speeds were between 60 and 75 mph in these locations, and no observable damage was seen beyond this point.","On March 30th, a surface low along with the system's cold front dropped southeast from eastern Iowa through southern Indiana and central Kentucky. This resulted in a northeast to southwest oriented line of convection ahead of the front. The added shear from the surface low resulted in organized storms that produced damaging winds and 5 tornadoes throughout north central Kentucky. Wind damage continued farther east into the Bluegrass region, near Lexington.",40118
